,startDate,stopDate,cand,day,dayPath,candPath,model,fitPath,json,fitBool,sampling_time,sampler,log_evidence,log_evidence_err,log_noise_evidence,log_bayes_factor
916,2022-02-09 12:00:00,2022-02-16 12:00:00,ZTF22aaajnqf,['2459620-2459627' '2459620-2459627' '2459620-2459627' '2459620-2459627'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/lc_ZTF22aaajnqf_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/lc_ZTF22aaajnqf_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/lc_ZTF22aaajnqf_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/lc_ZTF22aaajnqf_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaajnqf/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaajnqf/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaajnqf/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaajnqf/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaajnqf/Bu2019lm_result.json'
 'nan'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaajnqf/TrPi2018_result.json'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaajnqf/nugent-hyper_result.json']",[ True False  True  True],[12157.10586           nan  4233.417684    35.926637],['pymultinest' 'nan' 'pymultinest' 'pymultinest'],[-34.60688238          nan -40.15875744 -35.37665963],[0.08408241        nan 0.26419068 0.08758353],[ 0. nan  0.  0.],[-34.60688238          nan -40.15875744 -35.37665963]
917,2022-02-09 12:00:00,2022-02-16 12:00:00,ZTF22aaarrzh,['2459620-2459627' '2459620-2459627' '2459620-2459627' '2459620-2459627'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/lc_ZTF22aaarrzh_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/lc_ZTF22aaarrzh_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/lc_ZTF22aaarrzh_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/lc_ZTF22aaarrzh_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaarrzh/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaarrzh/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaarrzh/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaarrzh/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaarrzh/Bu2019lm_result.json'
 'nan'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaarrzh/TrPi2018_result.json'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaarrzh/nugent-hyper_result.json']",[ True False  True  True],[12396.36213           nan  3793.177715    23.594914],['pymultinest' 'nan' 'pymultinest' 'pymultinest'],[-14.43113974          nan -19.23465222 -13.48291686],[0.08885049        nan 0.25193275 0.08071207],[ 0. nan  0.  0.],[-14.43113974          nan -19.23465222 -13.48291686]
918,2022-02-09 12:00:00,2022-02-16 12:00:00,ZTF22aaauqws,['2459620-2459627' '2459620-2459627' '2459620-2459627' '2459620-2459627'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/lc_ZTF22aaauqws_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/lc_ZTF22aaauqws_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/lc_ZTF22aaauqws_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459620-2459627/lc_ZTF22aaauqws_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaauqws/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaauqws/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaauqws/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaauqws/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaauqws/Bu2019lm_result.json'
 'nan'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaauqws/TrPi2018_result.json'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459620-2459627/ZTF22aaauqws/nugent-hyper_result.json']",[ True False  True  True],[12826.98977           nan  3789.146452          nan],['pymultinest' 'nan' 'pymultinest' 'nan'],[-41.6476018           nan -41.83213496          nan],[0.09094961        nan 0.26092656        nan],[ 0. nan  0. nan],[-41.6476018           nan -41.83213496          nan]
919,2022-02-10 12:00:00,2022-02-17 12:00:00,ZTF22aaafckl,['2459621-2459628' '2459621-2459628' '2459621-2459628' '2459621-2459628'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafckl_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafckl_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafckl_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafckl_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafckl/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafckl/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafckl/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafckl/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafckl/Bu2019lm_result.json'
 'nan'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafckl/TrPi2018_result.json'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafckl/nugent-hyper_result.json']",[ True False  True  True],[13946.69512           nan 19691.51741    174.204048],['pymultinest' 'nan' 'pymultinest' 'pymultinest'],[-173.1025858          nan -145.9677153 -136.087217 ],[0.15189265        nan 0.35516267 0.12907138],[ 0. nan  0.  0.],[-173.1025858          nan -145.9677153 -136.087217 ]
920,2022-02-10 12:00:00,2022-02-17 12:00:00,ZTF22aaafecp,['2459621-2459628' '2459621-2459628' '2459621-2459628' '2459621-2459628'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafecp_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafecp_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafecp_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafecp_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafecp/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafecp/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafecp/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafecp/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafecp/Bu2019lm_result.json'
 'nan'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafecp/TrPi2018_result.json'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafecp/nugent-hyper_result.json']",[ True False  True  True],[5450.014074         nan 4479.861119   36.720873],['pymultinest' 'nan' 'pymultinest' 'pymultinest'],[-24.08698208          nan -29.8331266  -27.49641084],[0.07893069        nan 0.2555699  0.09343656],[ 0. nan  0.  0.],[-24.08698208          nan -29.8331266  -27.49641084]
921,2022-02-10 12:00:00,2022-02-17 12:00:00,ZTF22aaafghq,['2459621-2459628' '2459621-2459628' '2459621-2459628' '2459621-2459628'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafghq_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafghq_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafghq_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafghq_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafghq/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafghq/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafghq/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafghq/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafghq/Bu2019lm_result.json'
 'nan'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafghq/TrPi2018_result.json'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafghq/nugent-hyper_result.json']",[ True False  True  True],[17076.86468           nan 12227.06697     99.026787],['pymultinest' 'nan' 'pymultinest' 'pymultinest'],[-191.6131661          nan -186.3763715 -180.5015949],[0.15553707        nan 0.31290486 0.10713156],[ 0. nan  0.  0.],[-191.6131661          nan -186.3763715 -180.5015949]
922,2022-02-10 12:00:00,2022-02-17 12:00:00,ZTF22aaaflwn,['2459621-2459628' '2459621-2459628' '2459621-2459628' '2459621-2459628'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaaflwn_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaaflwn_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaaflwn_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaaflwn_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaaflwn/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaaflwn/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaaflwn/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaaflwn/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaaflwn/Bu2019lm_result.json'
 'nan'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaaflwn/TrPi2018_result.json'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaaflwn/nugent-hyper_result.json']",[ True False  True  True],[12776.97112           nan  9979.671931          nan],['pymultinest' 'nan' 'pymultinest' 'nan'],[-88.00975026          nan -90.5957756           nan],[0.12143595        nan 0.29682469        nan],[ 0. nan  0. nan],[-88.00975026          nan -90.5957756           nan]
923,2022-02-10 12:00:00,2022-02-17 12:00:00,ZTF22aaafmec,['2459621-2459628' '2459621-2459628' '2459621-2459628' '2459621-2459628'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafmec_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafmec_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafmec_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafmec_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafmec/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafmec/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafmec/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafmec/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafmec/Bu2019lm_result.json'
 'nan'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafmec/TrPi2018_result.json'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafmec/nugent-hyper_result.json']",[ True False  True  True],[15489.73981         nan         nan         nan],['pymultinest' 'nan' 'nan' 'nan'],[-121.8607442          nan          nan          nan],[0.14315353        nan        nan        nan],[ 0. nan nan nan],[-121.8607442          nan          nan          nan]
924,2022-02-10 12:00:00,2022-02-17 12:00:00,ZTF22aaafmvj,['2459621-2459628' '2459621-2459628' '2459621-2459628' '2459621-2459628'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafmvj_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafmvj_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafmvj_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaafmvj_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafmvj/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafmvj/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafmvj/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafmvj/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafmvj/Bu2019lm_result.json'
 'nan'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafmvj/TrPi2018_result.json'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaafmvj/nugent-hyper_result.json']",[ True False  True  True],[854.250166        nan  33.991523   2.843191],['pymultinest' 'nan' 'pymultinest' 'pymultinest'],[-8.43e-16       nan -3.85e-16 -8.43e-16],[1.28e-09      nan 1.73e-09 1.28e-09],[ 0. nan  0.  0.],[-8.43e-16       nan -3.85e-16 -8.43e-16]
925,2022-02-10 12:00:00,2022-02-17 12:00:00,ZTF22aaahvbf,['2459621-2459628' '2459621-2459628' '2459621-2459628' '2459621-2459628'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaahvbf_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaahvbf_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaahvbf_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaahvbf_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaahvbf/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaahvbf/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaahvbf/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaahvbf/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaahvbf/Bu2019lm_result.json'
 'nan'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaahvbf/TrPi2018_result.json'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaahvbf/nugent-hyper_result.json']",[ True False  True  True],[16083.12913         nan         nan    82.48865],['pymultinest' 'nan' 'nan' 'pymultinest'],[-106.6198491          nan          nan  -94.8240271],[0.16687701        nan        nan 0.10894342],[ 0. nan nan  0.],[-106.6198491          nan          nan  -94.8240271]
926,2022-02-10 12:00:00,2022-02-17 12:00:00,ZTF22aaajecp,['2459621-2459628' '2459621-2459628' '2459621-2459628' '2459621-2459628'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaajecp_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaajecp_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaajecp_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaajecp_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaajecp/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaajecp/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaajecp/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaajecp/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaajecp/Bu2019lm_result.json'
 'nan'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaajecp/TrPi2018_result.json'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaajecp/nugent-hyper_result.json']",[ True False  True  True],[7058.020259         nan 3662.464061  100.276595],['pymultinest' 'nan' 'pymultinest' 'pymultinest'],[-30.6179181           nan -35.64637003 -39.44448403],[0.0822477         nan 0.25329227 0.101289  ],[ 0. nan  0.  0.],[-30.6179181           nan -35.64637003 -39.44448403]
927,2022-02-10 12:00:00,2022-02-17 12:00:00,ZTF22aaajman,['2459621-2459628' '2459621-2459628' '2459621-2459628' '2459621-2459628'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaajman_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaajman_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaajman_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459621-2459628/lc_ZTF22aaajman_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaajman/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaajman/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaajman/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaajman/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaajman/Bu2019lm_result.json'
 'nan'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaajman/TrPi2018_result.json'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459621-2459628/ZTF22aaajman/nugent-hyper_result.json']",[ True False  True  True],[6413.905523         nan 3640.579314   98.706962],['pymultinest' 'nan' 'pymultinest' 'pymultinest'],[-12.49703054          nan -18.04699923 -12.39802405],[0.07437752        nan 0.24593227 0.07649604],[ 0. nan  0.  0.],[-12.49703054          nan -18.04699923 -12.39802405]
