,day,dayPath,cand,candPath,model,fitPath,json,fitBool,sampling_time,sampler,log_evidence,log_evidence_err,log_noise_evidence,log_bayes_factor
3381,2459542-2459549,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459542-2459549/,ZTF21acqcoco,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459542-2459549/lc_ZTF21acqcoco_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459542-2459549/ZTF21acqcoco/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459542-2459549/ZTF21acqcoco/nugent-hyper_result.json,TRUE,50.581701,pymultinest,-57.76495309,0.104755462,0,-57.76495309
3387,2459542-2459549,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459542-2459549/,ZTF21acqjrgl,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459542-2459549/lc_ZTF21acqjrgl_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459542-2459549/ZTF21acqjrgl/,,FALSE,,,,,,
3386,2459542-2459549,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459542-2459549/,ZTF21acqjrgl,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459542-2459549/lc_ZTF21acqjrgl_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459542-2459549/ZTF21acqjrgl/,,FALSE,,,,,,
3384,2459542-2459549,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459542-2459549/,ZTF21acqjrgl,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459542-2459549/lc_ZTF21acqjrgl_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459542-2459549/ZTF21acqjrgl/,,FALSE,,,,,,
3385,2459542-2459549,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459542-2459549/,ZTF21acqjrgl,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459542-2459549/lc_ZTF21acqjrgl_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459542-2459549/ZTF21acqjrgl/,,FALSE,,,,,,
3391,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acqsrfp,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acqsrfp_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqsrfp/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqsrfp/Bu2019lm_result.json,TRUE,3623.781373,pymultinest,-16.93829623,0.061959586,0,-16.93829623
3390,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acqsrfp,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acqsrfp_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqsrfp/,,FALSE,,,,,,
3388,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acqsrfp,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acqsrfp_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqsrfp/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqsrfp/TrPi2018_result.json,TRUE,4089.246605,pymultinest,-22.02942035,0.227727298,0,-22.02942035
3389,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acqsrfp,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acqsrfp_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqsrfp/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqsrfp/nugent-hyper_result.json,TRUE,,,,,,
3395,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acqtdnd,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acqtdnd_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqtdnd/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqtdnd/Bu2019lm_result.json,TRUE,5290.294908,pymultinest,-30.80746204,0.08886598,0,-30.80746204
3394,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acqtdnd,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acqtdnd_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqtdnd/,,FALSE,,,,,,
3392,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acqtdnd,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acqtdnd_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqtdnd/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqtdnd/TrPi2018_result.json,TRUE,5308.918158,pymultinest,-34.73681031,0.249376954,0,-34.73681031
3393,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acqtdnd,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acqtdnd_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqtdnd/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqtdnd/nugent-hyper_result.json,TRUE,38.959909,pymultinest,-32.19185198,0.103722303,0,-32.19185198
3399,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acqwccb,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acqwccb_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqwccb/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqwccb/Bu2019lm_result.json,TRUE,3735.160985,pymultinest,-33.72011806,0.066571854,0,-33.72011806
3398,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acqwccb,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acqwccb_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqwccb/,,FALSE,,,,,,
3396,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acqwccb,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acqwccb_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqwccb/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqwccb/TrPi2018_result.json,TRUE,,,,,,
3397,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acqwccb,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acqwccb_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqwccb/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqwccb/nugent-hyper_result.json,TRUE,38.723035,pymultinest,-36.37336135,0.090981427,0,-36.37336135
3403,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acqxlrs,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acqxlrs_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqxlrs/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqxlrs/Bu2019lm_result.json,TRUE,3051.545775,pymultinest,-12.93139484,0.054592276,0,-12.93139484
3402,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acqxlrs,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acqxlrs_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqxlrs/,,FALSE,,,,,,
3400,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acqxlrs,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acqxlrs_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqxlrs/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqxlrs/TrPi2018_result.json,TRUE,5310.226305,pymultinest,-17.41856092,0.211706924,0,-17.41856092
3401,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acqxlrs,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acqxlrs_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqxlrs/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acqxlrs/nugent-hyper_result.json,TRUE,31.836856,pymultinest,-14.82525091,0.077015353,0,-14.82525091
3407,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acrbwqh,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acrbwqh_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acrbwqh/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acrbwqh/Bu2019lm_result.json,TRUE,1931.071875,pymultinest,-7.219568035,0.050983603,0,-7.219568035
3406,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acrbwqh,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acrbwqh_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acrbwqh/,,FALSE,,,,,,
3404,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acrbwqh,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acrbwqh_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acrbwqh/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acrbwqh/TrPi2018_result.json,TRUE,3577.207196,pymultinest,-11.73096266,0.209742571,0,-11.73096266
3405,2459544-2459551,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/,ZTF21acrbwqh,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459544-2459551/lc_ZTF21acrbwqh_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acrbwqh/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459544-2459551/ZTF21acrbwqh/nugent-hyper_result.json,TRUE,,,,,,
3411,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acqsrfp,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acqsrfp_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqsrfp/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqsrfp/Bu2019lm_result.json,TRUE,5233.737849,pymultinest,-16.93829623,0.061959586,0,-16.93829623
3410,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acqsrfp,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acqsrfp_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqsrfp/,,FALSE,,,,,,
3408,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acqsrfp,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acqsrfp_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqsrfp/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqsrfp/TrPi2018_result.json,TRUE,4025.833381,pymultinest,-22.02942035,0.227727298,0,-22.02942035
3409,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acqsrfp,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acqsrfp_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqsrfp/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqsrfp/nugent-hyper_result.json,TRUE,36.048382,pymultinest,-18.96263535,0.085456103,0,-18.96263535
3415,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acqtdnd,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acqtdnd_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqtdnd/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqtdnd/Bu2019lm_result.json,TRUE,6800.573713,pymultinest,-30.80746204,0.08886598,0,-30.80746204
3414,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acqtdnd,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acqtdnd_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqtdnd/,,FALSE,,,,,,
3412,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acqtdnd,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acqtdnd_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqtdnd/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqtdnd/TrPi2018_result.json,TRUE,5746.328126,pymultinest,-34.73681031,0.249376954,0,-34.73681031
3413,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acqtdnd,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acqtdnd_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqtdnd/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqtdnd/nugent-hyper_result.json,TRUE,48.373748,pymultinest,-32.19185198,0.103722303,0,-32.19185198
3419,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acqwccb,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acqwccb_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqwccb/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqwccb/Bu2019lm_result.json,TRUE,4258.209149,pymultinest,-33.72011806,0.066571854,0,-33.72011806
3418,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acqwccb,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acqwccb_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqwccb/,,FALSE,,,,,,
3416,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acqwccb,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acqwccb_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqwccb/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqwccb/TrPi2018_result.json,TRUE,4351.596683,pymultinest,-37.9807055,0.239479684,0,-37.9807055
3417,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acqwccb,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acqwccb_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqwccb/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqwccb/nugent-hyper_result.json,TRUE,44.665748,pymultinest,-36.37336135,0.090981427,0,-36.37336135
3423,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acqxlrs,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acqxlrs_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqxlrs/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqxlrs/Bu2019lm_result.json,TRUE,3241.155552,pymultinest,-12.93139484,0.054592276,0,-12.93139484
3422,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acqxlrs,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acqxlrs_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqxlrs/,,FALSE,,,,,,
3420,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acqxlrs,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acqxlrs_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqxlrs/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqxlrs/TrPi2018_result.json,TRUE,5035.942577,pymultinest,-17.42964537,0.211691612,0,-17.42964537
3421,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acqxlrs,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acqxlrs_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqxlrs/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acqxlrs/nugent-hyper_result.json,TRUE,28.900343,pymultinest,-14.82525091,0.077015353,0,-14.82525091
3427,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acrbwqh,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acrbwqh_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acrbwqh/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acrbwqh/Bu2019lm_result.json,TRUE,2714.528904,pymultinest,-7.219568035,0.050983603,0,-7.219568035
3426,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acrbwqh,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acrbwqh_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acrbwqh/,,FALSE,,,,,,
3424,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acrbwqh,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acrbwqh_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acrbwqh/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acrbwqh/TrPi2018_result.json,TRUE,2342.010742,pymultinest,-11.80582769,0.212121696,0,-11.80582769
3425,2459545-2459552,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/,ZTF21acrbwqh,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459545-2459552/lc_ZTF21acrbwqh_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acrbwqh/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459545-2459552/ZTF21acrbwqh/nugent-hyper_result.json,TRUE,16.372304,pymultinest,-7.999041091,0.063140348,0,-7.999041091
3431,2459546-2459553,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459546-2459553/,ZTF21acqsrfp,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459546-2459553/lc_ZTF21acqsrfp_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459546-2459553/ZTF21acqsrfp/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459546-2459553/ZTF21acqsrfp/Bu2019lm_result.json,TRUE,4215.792412,pymultinest,-16.93829623,0.061959586,0,-16.93829623
3430,2459546-2459553,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459546-2459553/,ZTF21acqsrfp,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459546-2459553/lc_ZTF21acqsrfp_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459546-2459553/ZTF21acqsrfp/,,FALSE,,,,,,
3428,2459546-2459553,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459546-2459553/,ZTF21acqsrfp,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459546-2459553/lc_ZTF21acqsrfp_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459546-2459553/ZTF21acqsrfp/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459546-2459553/ZTF21acqsrfp/TrPi2018_result.json,TRUE,4644.523723,pymultinest,-22.02942035,0.227727298,0,-22.02942035
3429,2459546-2459553,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459546-2459553/,ZTF21acqsrfp,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459546-2459553/lc_ZTF21acqsrfp_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459546-2459553/ZTF21acqsrfp/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459546-2459553/ZTF21acqsrfp/nugent-hyper_result.json,TRUE,66.113612,pymultinest,-18.96263535,0.085456103,0,-18.96263535
3435,2459546-2459553,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459546-2459553/,ZTF21acqtdnd,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459546-2459553/lc_ZTF21acqtdnd_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459546-2459553/ZTF21acqtdnd/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459546-2459553/ZTF21acqtdnd/Bu2019lm_result.json,TRUE,15073.59944,pymultinest,-30.80746204,0.08886598,0,-30.80746204
3434,2459546-2459553,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459546-2459553/,ZTF21acqtdnd,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459546-2459553/lc_ZTF21acqtdnd_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459546-2459553/ZTF21acqtdnd/,,FALSE,,,,,,
