,day,dayPath,cand,candPath,model,fitPath,json,fitBool,sampling_time,sampler,log_evidence,log_evidence_err,log_noise_evidence,log_bayes_factor
23,2459784-2459791,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/,ZTF22aauqyuf,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/lc_ZTF22aauqyuf_forced1_stacked0.csv,Bu2019lm,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aauqyuf/,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aauqyuf/Bu2019lm_result.json,True,960.911985,pymultinest,-1.5969152856345448,0.024603383540932656,0.0,-1.5969152856345448
22,2459784-2459791,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/,ZTF22aauqyuf,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/lc_ZTF22aauqyuf_forced1_stacked0.csv,Piro2021,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aauqyuf/,False,False,0.0,0,0.0,0.0,0.0,0.0
20,2459784-2459791,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/,ZTF22aauqyuf,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/lc_ZTF22aauqyuf_forced1_stacked0.csv,TrPi2018,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aauqyuf/,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aauqyuf/TrPi2018_result.json,True,1590.065799,pymultinest,-5.726731371954276,0.1848643446932207,0.0,-5.726731371954276
21,2459784-2459791,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/,ZTF22aauqyuf,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/lc_ZTF22aauqyuf_forced1_stacked0.csv,nugent-hyper,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aauqyuf/,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aauqyuf/nugent-hyper_result.json,True,16.305862,pymultinest,-2.3699430963788797,0.0434212673085507,0.0,-2.3699430963788797
27,2459784-2459791,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/,ZTF22aavxvmy,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/lc_ZTF22aavxvmy_forced1_stacked0.csv,Bu2019lm,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aavxvmy/,False,False,0.0,0,0.0,0.0,0.0,0.0
26,2459784-2459791,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/,ZTF22aavxvmy,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/lc_ZTF22aavxvmy_forced1_stacked0.csv,Piro2021,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aavxvmy/,False,False,0.0,0,0.0,0.0,0.0,0.0
24,2459784-2459791,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/,ZTF22aavxvmy,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/lc_ZTF22aavxvmy_forced1_stacked0.csv,TrPi2018,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aavxvmy/,False,False,0.0,0,0.0,0.0,0.0,0.0
25,2459784-2459791,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/,ZTF22aavxvmy,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/lc_ZTF22aavxvmy_forced1_stacked0.csv,nugent-hyper,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aavxvmy/,False,False,0.0,0,0.0,0.0,0.0,0.0
31,2459784-2459791,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/,ZTF22aawacjw,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/lc_ZTF22aawacjw_forced1_stacked0.csv,Bu2019lm,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aawacjw/,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aawacjw/Bu2019lm_result.json,True,4846.559213,pymultinest,-41.28802374213713,0.10636648911029285,0.0,-41.28802374213713
30,2459784-2459791,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/,ZTF22aawacjw,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/lc_ZTF22aawacjw_forced1_stacked0.csv,Piro2021,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aawacjw/,False,False,0.0,0,0.0,0.0,0.0,0.0
28,2459784-2459791,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/,ZTF22aawacjw,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/lc_ZTF22aawacjw_forced1_stacked0.csv,TrPi2018,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aawacjw/,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aawacjw/TrPi2018_result.json,True,8625.872723,pymultinest,-45.27331538228998,0.25349423790080766,0.0,-45.27331538228998
29,2459784-2459791,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/,ZTF22aawacjw,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/lc_ZTF22aawacjw_forced1_stacked0.csv,nugent-hyper,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aawacjw/,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aawacjw/nugent-hyper_result.json,True,53.029788,pymultinest,-71.53226958633093,0.10190759637319163,0.0,-71.53226958633093
