"obj_id","ra","dec","filter","mjd","snr","instrument_id","instrument_name","ra_unc","dec_unc","origin","id","altdata","created_at","annotations","mag","magerr","magsys","limiting_mag","Delete"
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58582.25366900023","","1","ZTF","","","fp","423187363","","2023-04-12T18:33:15.715391","","","","ab","20.697",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58582.3195369998","","1","ZTF","","","fp","423187364","","2023-04-12T18:33:15.715413","","","","ab","20.8937",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58582.346469900105","","1","ZTF","","","fp","423187365","","2023-04-12T18:33:15.715444","","","","ab","20.9342",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58582.37527780002","","1","ZTF","","","fp","423187366","","2023-04-12T18:33:15.715464","","","","ab","19.0683",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58583.283194399904","","1","ZTF","","","fp","423187367","","2023-04-12T18:33:15.715483","","","","ab","20.2272",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58583.28413189994","","1","ZTF","","","fp","423187368","","2023-04-12T18:33:15.715501","","","","ab","20.3069",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58583.31229169993","","1","ZTF","","","fp","423187369","","2023-04-12T18:33:15.715519","","","","ab","20.2628",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58584.24886569986","","1","ZTF","","","fp","423187370","","2023-04-12T18:33:15.715538","","","","ab","20.4672",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58584.25865740003","","1","ZTF","","","fp","423187371","","2023-04-12T18:33:15.715556","","","","ab","20.4827",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58584.27667819988","","1","ZTF","","","fp","423187372","","2023-04-12T18:33:15.715576","","","","ab","20.3739",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58584.308229200076","","1","ZTF","","","fp","423187373","","2023-04-12T18:33:15.715593","","","","ab","20.5906",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58584.32346059987","","1","ZTF","","","fp","423187374","","2023-04-12T18:33:15.715612","","","","ab","20.5476",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58584.36978009995","","1","ZTF","","","fp","423187375","","2023-04-12T18:33:15.715631","","","","ab","20.3847",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58585.2215741002","","1","ZTF","","","fp","423187376","","2023-04-12T18:33:15.715648","","","","ab","20.4725",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58585.25807869993","","1","ZTF","","","fp","423187377","","2023-04-12T18:33:15.715667","","","","ab","20.6082",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58585.28435190022","","1","ZTF","","","fp","423187378","","2023-04-12T18:33:15.715685","","","","ab","20.6391",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58585.30319439992","","1","ZTF","","","fp","423187379","","2023-04-12T18:33:15.715705","","","","ab","20.5414",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58585.3219792","","1","ZTF","","","fp","423187380","","2023-04-12T18:33:15.715722","","","","ab","20.6331",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58586.17497690022","","1","ZTF","","","fp","423187381","","2023-04-12T18:33:15.715739","","","","ab","20.1807",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58586.22914349986","","1","ZTF","","","fp","423187382","","2023-04-12T18:33:15.715757","","","","ab","20.3096",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58586.237222199794","","1","ZTF","","","fp","423187383","","2023-04-12T18:33:15.715849","","","","ab","20.4153",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58586.246134299785","","1","ZTF","","","fp","423187384","","2023-04-12T18:33:15.715870","","","","ab","20.4452",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58586.26496529998","","1","ZTF","","","fp","423187385","","2023-04-12T18:33:15.715891","","","","ab","20.3428",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58586.27667819988","","1","ZTF","","","fp","423187386","","2023-04-12T18:33:15.715909","","","","ab","20.3626",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58586.27758099977","","1","ZTF","","","fp","423187387","","2023-04-12T18:33:15.715928","","","","ab","20.3256",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58586.32983799977","","1","ZTF","","","fp","423187388","","2023-04-12T18:33:15.715946","","","","ab","20.3426",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58587.22312500002","","1","ZTF","","","fp","423187389","","2023-04-12T18:33:15.715962","","","","ab","20.0637",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58587.23952550022","","1","ZTF","","","fp","423187390","","2023-04-12T18:33:15.715979","","","","ab","19.894",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58587.27078700019","","1","ZTF","","","fp","423187391","","2023-04-12T18:33:15.715998","","","","ab","19.9748",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58587.290289400145","","1","ZTF","","","fp","423187392","","2023-04-12T18:33:15.716015","","","","ab","19.9493",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58587.29693289986","","1","ZTF","","","fp","423187393","","2023-04-12T18:33:15.716033","","","","ab","20.0209",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58587.32370370021","","1","ZTF","","","fp","423187394","","2023-04-12T18:33:15.716050","","","","ab","20.2612",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfi","58587.34328699997","","1","ZTF","","","fp","423187395","","2023-04-12T18:33:15.716069","","","","ab","19.5256",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58588.27975689992","","1","ZTF","","","fp","423187396","","2023-04-12T18:33:15.716086","","","","ab","18.4243",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58588.29956019996","","1","ZTF","","","fp","423187397","","2023-04-12T18:33:15.716103","","","","ab","19.7323",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58588.326273099985","","1","ZTF","","","fp","423187398","","2023-04-12T18:33:15.716121","","","","ab","17.4984",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58588.34670139989","","1","ZTF","","","fp","423187399","","2023-04-12T18:33:15.716139","","","","ab","18.0441",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58588.364490699954","","1","ZTF","","","fp","423187400","","2023-04-12T18:33:15.716156","","","","ab","19.3715",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58589.157569400035","","1","ZTF","","","fp","423187401","","2023-04-12T18:33:15.716173","","","","ab","19.0687",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58589.26270829979","","1","ZTF","","","fp","423187402","","2023-04-12T18:33:15.716192","","","","ab","19.6418",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58589.26362269977","","1","ZTF","","","fp","423187403","","2023-04-12T18:33:15.716212","","","","ab","19.6074",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58589.28276620014","","1","ZTF","","","fp","423187404","","2023-04-12T18:33:15.716229","","","","ab","18.4796",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58589.3024420999","","1","ZTF","","","fp","423187405","","2023-04-12T18:33:15.716249","","","","ab","18.3816",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58591.19388889987","","1","ZTF","","","fp","423187406","","2023-04-12T18:33:15.716273","","","","ab","19.4601",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58591.21582179982","","1","ZTF","","","fp","423187407","","2023-04-12T18:33:15.716292","","","","ab","19.3044",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58591.24796300009","","1","ZTF","","","fp","423187408","","2023-04-12T18:33:15.716310","","","","ab","19.4118",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfi","58591.29862269992","","1","ZTF","","","fp","423187409","","2023-04-12T18:33:15.716329","","","","ab","18.4836",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58591.34817129979","","1","ZTF","","","fp","423187410","","2023-04-12T18:33:15.716347","","","","ab","18.6291",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58591.36221060017","","1","ZTF","","","fp","423187411","","2023-04-12T18:33:15.716365","","","","ab","19.1719",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58591.38442130014","","1","ZTF","","","fp","423187412","","2023-04-12T18:33:15.716382","","","","ab","19.5297",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58592.139652799815","","1","ZTF","","","fp","423187413","","2023-04-12T18:33:15.716401","","","","ab","19.1777",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58592.18565970007","","1","ZTF","","","fp","423187414","","2023-04-12T18:33:15.716421","","","","ab","18.9359",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58592.1866088002","","1","ZTF","","","fp","423187415","","2023-04-12T18:33:15.716456","","","","ab","19.025",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58592.1948032002","","1","ZTF","","","fp","423187416","","2023-04-12T18:33:15.716475","","","","ab","19.402",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58592.258761600126","","1","ZTF","","","fp","423187417","","2023-04-12T18:33:15.716494","","","","ab","19.56",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58592.26153940009","","1","ZTF","","","fp","423187418","","2023-04-12T18:33:15.716512","","","","ab","19.544",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58592.28024310013","","1","ZTF","","","fp","423187419","","2023-04-12T18:33:15.716530","","","","ab","19.516",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58592.30188659998","","1","ZTF","","","fp","423187420","","2023-04-12T18:33:15.716549","","","","ab","19.5451",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58593.25413190015","","1","ZTF","","","fp","423187421","","2023-04-12T18:33:15.716567","","","","ab","19.7664",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58593.27425929997","","1","ZTF","","","fp","423187422","","2023-04-12T18:33:15.716586","","","","ab","19.901",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58594.223240700085","","1","ZTF","","","fp","423187423","","2023-04-12T18:33:15.716603","","","","ab","19.6521",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58594.24047450023","","1","ZTF","","","fp","423187424","","2023-04-12T18:33:15.716624","","","","ab","19.6463",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58594.256504599936","","1","ZTF","","","fp","423187425","","2023-04-12T18:33:15.716645","","","","ab","19.6433",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58594.33105320018","","1","ZTF","","","fp","423187426","","2023-04-12T18:33:15.716665","","","","ab","19.5368",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58594.3415045999","","1","ZTF","","","fp","423187427","","2023-04-12T18:33:15.716685","","","","ab","19.5818",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58596.196678199805","","1","ZTF","","","fp","423187428","","2023-04-12T18:33:15.716705","","","","ab","20.5791",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58596.19762729993","","1","ZTF","","","fp","423187429","","2023-04-12T18:33:15.716725","","","","ab","20.6262",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58596.224097200204","","1","ZTF","","","fp","423187430","","2023-04-12T18:33:15.716744","","","","ab","20.6576",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58596.24262729986","","1","ZTF","","","fp","423187431","","2023-04-12T18:33:15.716770","","","","ab","20.7578",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58596.26853010012","","1","ZTF","","","fp","423187432","","2023-04-12T18:33:15.716791","","","","ab","20.3946",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58596.26943290001","","1","ZTF","","","fp","423187433","","2023-04-12T18:33:15.716810","","","","ab","20.4247",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58596.28363429988","","1","ZTF","","","fp","423187434","","2023-04-12T18:33:15.716831","","","","ab","20.4456",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58596.30398150021","","1","ZTF","","","fp","423187435","","2023-04-12T18:33:15.716849","","","","ab","20.1864",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfi","58596.35247689998","","1","ZTF","","","fp","423187436","","2023-04-12T18:33:15.716867","","","","ab","19.9507",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfi","58596.36379629979","","1","ZTF","","","fp","423187437","","2023-04-12T18:33:15.716886","","","","ab","19.9747",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58597.267268499825","","1","ZTF","","","fp","423187438","","2023-04-12T18:33:15.716907","","","","ab","20.7828",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58597.28223379981","","1","ZTF","","","fp","423187439","","2023-04-12T18:33:15.716925","","","","ab","20.7553",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58597.310080999974","","1","ZTF","","","fp","423187440","","2023-04-12T18:33:15.716943","","","","ab","20.5744",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58597.319317100104","","1","ZTF","","","fp","423187441","","2023-04-12T18:33:15.716962","","","","ab","20.4939",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58597.340902800206","","1","ZTF","","","fp","423187442","","2023-04-12T18:33:15.716979","","","","ab","20.342",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58597.365937499795","","1","ZTF","","","fp","423187443","","2023-04-12T18:33:15.716998","","","","ab","20.3461",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58598.24370370014","","1","ZTF","","","fp","423187444","","2023-04-12T18:33:15.717016","","","","ab","20.9228",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58598.264675899874","","1","ZTF","","","fp","423187445","","2023-04-12T18:33:15.717035","","","","ab","20.9677",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58598.2888656999","","1","ZTF","","","fp","423187446","","2023-04-12T18:33:15.717053","","","","ab","20.9433",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58598.30440969998","","1","ZTF","","","fp","423187447","","2023-04-12T18:33:15.717071","","","","ab","20.8594",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58598.46700230008","","1","ZTF","","","fp","423187448","","2023-04-12T18:33:15.717090","","","","ab","20.1643",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58598.49975690013","","1","ZTF","","","fp","423187449","","2023-04-12T18:33:15.717109","","","","ab","19.8468",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58599.1953125","","1","ZTF","","","fp","423187450","","2023-04-12T18:33:15.717128","","","","ab","20.355",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58599.19625000004","","1","ZTF","","","fp","423187451","","2023-04-12T18:33:15.717147","","","","ab","20.3858",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58599.245486100204","","1","ZTF","","","fp","423187452","","2023-04-12T18:33:15.717166","","","","ab","21.4236",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58600.19243060006","","1","ZTF","","","fp","423187453","","2023-04-12T18:33:15.717184","","","","ab","20.8783",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58600.22050930001","","1","ZTF","","","fp","423187454","","2023-04-12T18:33:15.717203","","","","ab","20.4981",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58600.30908560008","","1","ZTF","","","fp","423187455","","2023-04-12T18:33:15.717221","","","","ab","20.8295",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58602.222071799915","","1","ZTF","","","fp","423187456","","2023-04-12T18:33:15.717241","","","","ab","18.6567",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58606.22658560006","","1","ZTF","","","fp","423187457","","2023-04-12T18:33:15.717259","","","","ab","20.7238",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58606.23429400008","","1","ZTF","","","fp","423187458","","2023-04-12T18:33:15.717278","","","","ab","20.7824",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58606.2356480998","","1","ZTF","","","fp","423187459","","2023-04-12T18:33:15.717294","","","","ab","20.6977",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58606.404999999795","","1","ZTF","","","fp","423187460","","2023-04-12T18:33:15.717312","","","","ab","20.8709",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58606.40590280015","","1","ZTF","","","fp","423187461","","2023-04-12T18:33:15.717331","","","","ab","20.866",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58606.43185190018","","1","ZTF","","","fp","423187462","","2023-04-12T18:33:15.717348","","","","ab","20.7814",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58606.45079859998","","1","ZTF","","","fp","423187463","","2023-04-12T18:33:15.717365","","","","ab","20.6582",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58607.23900459986","","1","ZTF","","","fp","423187464","","2023-04-12T18:33:15.717383","","","","ab","20.5433",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfi","58607.269861099776","","1","ZTF","","","fp","423187465","","2023-04-12T18:33:15.717403","","","","ab","20.1778",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58607.30312500009","","1","ZTF","","","fp","423187466","","2023-04-12T18:33:15.717421","","","","ab","20.9357",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58608.2474421002","","1","ZTF","","","fp","423187467","","2023-04-12T18:33:15.717452","","","","ab","20.7202",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58608.25677079987","","1","ZTF","","","fp","423187468","","2023-04-12T18:33:15.717470","","","","ab","20.6216",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58608.26158560021","","1","ZTF","","","fp","423187469","","2023-04-12T18:33:15.717488","","","","ab","20.5297",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58608.28493059985","","1","ZTF","","","fp","423187470","","2023-04-12T18:33:15.717507","","","","ab","20.376",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58608.309201399796","","1","ZTF","","","fp","423187471","","2023-04-12T18:33:15.717526","","","","ab","20.6671",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58608.332893500105","","1","ZTF","","","fp","423187472","","2023-04-12T18:33:15.717542","","","","ab","20.4078",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58609.17733799992","","1","ZTF","","","fp","423187473","","2023-04-12T18:33:15.717560","","","","ab","20.1347",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58609.208495399915","","1","ZTF","","","fp","423187474","","2023-04-12T18:33:15.717578","","","","ab","20.8597",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58612.22290509986","","1","ZTF","","","fp","423187475","","2023-04-12T18:33:15.717596","","","","ab","20.9233",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58612.263830999844","","1","ZTF","","","fp","423187476","","2023-04-12T18:33:15.717614","","","","ab","21.0676",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58612.2647338002","","1","ZTF","","","fp","423187477","","2023-04-12T18:33:15.717632","","","","ab","21.076",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58612.29017359996","","1","ZTF","","","fp","423187478","","2023-04-12T18:33:15.717649","","","","ab","21.1082",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58612.311400500126","","1","ZTF","","","fp","423187479","","2023-04-12T18:33:15.717668","","","","ab","21.0997",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58616.15900459979","","1","ZTF","","","fp","423187480","","2023-04-12T18:33:15.717685","","","","ab","20.1224",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58616.17309030006","","1","ZTF","","","fp","423187481","","2023-04-12T18:33:15.717703","","","","ab","20.1491",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfi","58616.19629629981","","1","ZTF","","","fp","423187482","","2023-04-12T18:33:15.717722","","","","ab","19.5882",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58616.22885419987","","1","ZTF","","","fp","423187483","","2023-04-12T18:33:15.717740","","","","ab","19.8562",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58616.24612270016","","1","ZTF","","","fp","423187484","","2023-04-12T18:33:15.717759","","","","ab","20.0727",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58616.24702550005","","1","ZTF","","","fp","423187485","","2023-04-12T18:33:15.717820","","","","ab","19.9938",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58616.26396990009","","1","ZTF","","","fp","423187486","","2023-04-12T18:33:15.717841","","","","ab","20.0972",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58616.38187499996","","1","ZTF","","","fp","423187487","","2023-04-12T18:33:15.717861","","","","ab","20.2066",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58618.20576390019","","1","ZTF","","","fp","423187488","","2023-04-12T18:33:15.717879","","","","ab","20.0653",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58619.2045948999","","1","ZTF","","","fp","423187489","","2023-04-12T18:33:15.717896","","","","ab","17.6864",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58619.20549769979","","1","ZTF","","","fp","423187490","","2023-04-12T18:33:15.717915","","","","ab","17.9623",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58619.222094899975","","1","ZTF","","","fp","423187491","","2023-04-12T18:33:15.717932","","","","ab","19.2779",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58619.24537040014","","1","ZTF","","","fp","423187492","","2023-04-12T18:33:15.717951","","","","ab","19.2455",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58619.24627309991","","1","ZTF","","","fp","423187493","","2023-04-12T18:33:15.717969","","","","ab","19.2807",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58619.25557869999","","1","ZTF","","","fp","423187494","","2023-04-12T18:33:15.717986","","","","ab","19.2505",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58622.17657409981","","1","ZTF","","","fp","423187495","","2023-04-12T18:33:15.718005","","","","ab","19.4267",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58622.178379599936","","1","ZTF","","","fp","423187496","","2023-04-12T18:33:15.718023","","","","ab","19.2434",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58628.20516199991","","1","ZTF","","","fp","423187497","","2023-04-12T18:33:15.718041","","","","ab","20.865",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58628.226446799934","","1","ZTF","","","fp","423187498","","2023-04-12T18:33:15.718059","","","","ab","20.8014",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58628.22734950017","","1","ZTF","","","fp","423187499","","2023-04-12T18:33:15.718076","","","","ab","20.7499",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58628.3050694","","1","ZTF","","","fp","423187500","","2023-04-12T18:33:15.718095","","","","ab","20.6039",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58628.3214699002","","1","ZTF","","","fp","423187501","","2023-04-12T18:33:15.718113","","","","ab","20.468",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58628.3228703998","","1","ZTF","","","fp","423187502","","2023-04-12T18:33:15.718131","","","","ab","20.4877",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58632.191770799924","","1","ZTF","","","fp","423187503","","2023-04-12T18:33:15.718149","","","","ab","20.8096",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58635.204490699805","","1","ZTF","","","fp","423187504","","2023-04-12T18:33:15.718167","","","","ab","21.0127",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58638.198854200076","","1","ZTF","","","fp","423187505","","2023-04-12T18:33:15.718185","","","","ab","20.9182",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58638.21988430014","","1","ZTF","","","fp","423187506","","2023-04-12T18:33:15.718203","","","","ab","20.8344",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58641.16584490007","","1","ZTF","","","fp","423187507","","2023-04-12T18:33:15.718220","","","","ab","20.1029",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58641.1879166998","","1","ZTF","","","fp","423187508","","2023-04-12T18:33:15.718238","","","","ab","20.845",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58641.27968750009","","1","ZTF","","","fp","423187509","","2023-04-12T18:33:15.718255","","","","ab","20.9845",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfi","58643.22111110017","","1","ZTF","","","fp","423187510","","2023-04-12T18:33:15.718274","","","","ab","19.9835",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58644.25894680014","","1","ZTF","","","fp","423187511","","2023-04-12T18:33:15.718294","","","","ab","20.2889",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58647.240659699775","","1","ZTF","","","fp","423187512","","2023-04-12T18:33:15.718312","","","","ab","20.1527",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfi","58648.28672449989","","1","ZTF","","","fp","423187513","","2023-04-12T18:33:15.718331","","","","ab","19.4673",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58649.18280090019","","1","ZTF","","","fp","423187514","","2023-04-12T18:33:15.718347","","","","ab","19.6153",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58649.193090300076","","1","ZTF","","","fp","423187515","","2023-04-12T18:33:15.718365","","","","ab","19.5448",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58649.22738429997","","1","ZTF","","","fp","423187516","","2023-04-12T18:33:15.718382","","","","ab","19.8776",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58649.26618060004","","1","ZTF","","","fp","423187517","","2023-04-12T18:33:15.718399","","","","ab","19.6906",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58649.34542819997","","1","ZTF","","","fp","423187518","","2023-04-12T18:33:15.718418","","","","ab","19.134",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58650.2021643999","","1","ZTF","","","fp","423187519","","2023-04-12T18:33:15.718451","","","","ab","19.8193",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58650.22921299981","","1","ZTF","","","fp","423187520","","2023-04-12T18:33:15.718471","","","","ab","19.7218",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58651.17854169989","","1","ZTF","","","fp","423187521","","2023-04-12T18:33:15.718490","","","","ab","19.6006",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58651.19593749987","","1","ZTF","","","fp","423187522","","2023-04-12T18:33:15.718509","","","","ab","19.5009",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58651.22917820001","","1","ZTF","","","fp","423187523","","2023-04-12T18:33:15.718529","","","","ab","19.5042",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58651.2588657001","","1","ZTF","","","fp","423187524","","2023-04-12T18:33:15.718549","","","","ab","19.6124",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58651.28763889987","","1","ZTF","","","fp","423187525","","2023-04-12T18:33:15.718567","","","","ab","19.5025",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58653.28141199984","","1","ZTF","","","fp","423187526","","2023-04-12T18:33:15.718584","","","","ab","19.6279",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58654.182754599955","","1","ZTF","","","fp","423187527","","2023-04-12T18:33:15.718606","","","","ab","20.6448",""
